Designator,Mid X,Mid Y,Rotation,Layer
D173,239.4975,-104.22375,180.0,bottom
D174,144.2475,-104.22375,180.0,bottom
D175,229.9725,-123.27375,0.0,bottom
D176,153.7725,-123.27375,0.0,bottom
D177,110.91,-66.12375,180.0,bottom
D178,244.26,-66.12375,180.0,bottom
D179,249.0225,-123.27375,0.0,bottom
D18,177.585,-78.03,90.0,bottom
D180,253.785,-85.17375,0.0,bottom
D181,125.1975,-104.22375,180.0,bottom
D182,258.5475,-104.22375,180.0,bottom
D183,120.435,-85.17375,0.0,bottom
D184,134.7225,-123.27375,0.0,bottom
D185,263.31,-66.12375,180.0,bottom
D186,91.86,-66.12375,180.0,bottom
D187,115.6725,-123.27375,0.0,bottom
D188,106.1475,-104.22375,180.0,bottom
D189,101.385,-85.17375,0.0,bottom
D19,206.16,-97.08,90.0,bottom
D190,272.835,-85.17375,0.0,bottom
D191,268.0725,-123.27375,0.0,bottom
D192,277.5975,-104.22375,180.0,bottom
D193,72.81,-66.12375,180.0,bottom
D194,291.885,-85.17375,0.0,bottom
D195,282.36,-66.12375,180.0,bottom
D197,87.0975,-104.22375,180.0,bottom
D198,79.95375,-142.32375,180.0,bottom
D199,82.335,-85.17375,0.0,bottom
D20,187.11,-97.08,90.0,bottom
D200,96.6225,-123.27375,0.0,bottom
D201,53.76,-66.12375,180.0,bottom
D202,60.90375,-104.22375,180.0,bottom
D203,308.55375,-104.22375,180.0,bottom
D204,310.935,-66.12375,180.0,bottom
D205,56.14125,-142.32375,180.0,bottom
D206,58.5225,-85.17375,0.0,bottom
D207,106.1475,-37.54875,180.0,bottom
D208,163.2975,-37.54875,180.0,bottom
D209,65.66625,-123.27375,0.0,bottom
D21,87.0975,-49.455,90.0,bottom
D210,294.26625,-142.32375,180.0,bottom
D211,306.1725,-37.54875,180.0,bottom
D212,277.5975,-37.54875,180.0,bottom
D213,249.0225,-37.54875,180.0,bottom
D214,220.4475,-37.54875,180.0,bottom
D215,303.79125,-123.27375,0.0,bottom
D216,89.47875,-26.833125,180.0,bottom
D217,106.1475,-26.833125,180.0,bottom
D218,122.81625,-26.833125,180.0,bottom
D219,139.485,-26.833125,180.0,bottom
D22,201.3975,-135.18,90.0,bottom
D220,156.15375,-26.833125,180.0,bottom
D221,132.34125,-142.32375,180.0,bottom
D222,153.7725,-142.32375,180.0,bottom
D223,196.635,-142.32375,180.0,bottom
D224,218.06625,-142.32375,180.0,bottom
D225,318.07875,-142.32375,180.0,bottom
D226,270.45375,-142.32375,180.0,bottom
D227,103.76625,-142.32375,180.0,bottom
D228,246.64125,-142.32375,180.0,bottom
D229,315.6975,-85.17375,0.0,bottom
D23,210.9225,-116.13,90.0,bottom
D24,191.8725,-116.13,90.0,bottom
D25,184.72875,-154.23,90.0,bottom
D26,144.2475,-49.455,90.0,bottom
D27,201.3975,-49.455,90.0,bottom
D28,182.3475,-135.18,90.0,bottom
D29,220.4475,-135.18,90.0,bottom
D30,172.8225,-116.13,90.0,bottom
D31,229.9725,-116.13,90.0,bottom
D47,168.06,-97.08,90.0,bottom
D49,225.21,-97.08,90.0,bottom
D51,158.535,-78.03,90.0,bottom
D53,215.685,-78.03,90.0,bottom
D55,234.735,-78.03,90.0,bottom
D57,139.485,-78.03,90.0,bottom
D59,244.26,-97.08,90.0,bottom
D61,149.01,-97.08,90.0,bottom
D63,249.0225,-116.13,90.0,bottom
D65,153.7725,-116.13,90.0,bottom
D67,239.4975,-135.18,90.0,bottom
D69,163.2975,-135.18,90.0,bottom
D71,253.785,-78.03,90.0,bottom
D73,120.435,-78.03,90.0,bottom
D75,263.31,-97.08,90.0,bottom
D77,129.96,-97.08,90.0,bottom
D79,268.0725,-116.13,90.0,bottom
D81,134.7225,-116.13,90.0,bottom
D83,258.5475,-135.18,90.0,bottom
D85,144.2475,-135.18,90.0,bottom
D87,101.385,-78.03,90.0,bottom
D89,272.835,-78.03,90.0,bottom
D91,277.5975,-135.18,90.0,bottom
D93,282.36,-97.08,90.0,bottom
D95,115.6725,-116.13,90.0,bottom
D97,287.1225,-116.13,90.0,bottom
D99,110.91,-97.08,90.0,bottom
J5,177.585,-26.267500000000002,180.0,bottom
R26,177.685,-50.3675,270.0,bottom
R28,176.485,-50.3675,270.0,bottom
R30,179.885,-35.1675,90.0,bottom
R31,175.885,-63.6675,90.0,bottom
R32,316.86,-30.78625,180.0,bottom
R6,179.985,-30.3675,180.0,bottom
R7,175.585,-30.3675,0.0,bottom
SW10,187.11,-70.88625,0.0,top
SW11,168.06,-70.88625,0.0,top
SW12,196.635,-89.93625,0.0,top
SW13,177.585,-89.93625,0.0,top
SW14,77.5725,-42.31125,0.0,top
SW15,191.8725,-128.03625,0.0,top
SW16,201.3975,-108.98625,0.0,top
SW17,182.3475,-108.98625,0.0,top
SW18,175.20375,-147.08625,0.0,top
SW19,134.7225,-42.31125,0.0,top
SW2,177.585,-32.5675,180.0,bottom
SW20,191.8725,-42.31125,0.0,top
